20201230175907,127.0.0.1,musicmate,10.40.139.101,PP90848
20201230180310,127.0.0.1,musicmate,10.40.138.164,PP90791
20201230180327,127.0.0.1,9261123,10.211.105.148,9261123,유다영,FLO0000001,10003,1
20201230181327,127.0.0.1,musicmate,10.211.107.211,PP94691
20201230191726,127.0.0.1,musicmate,10.211.106.117,9261137
20201230194542,127.0.0.1,musicmate,10.211.107.183,9261179
20201230195127,127.0.0.1,musicmate,10.211.105.58,1100354
20201230204419,127.0.0.1,musicmate,10.211.105.81,9261110
20201230212310,127.0.0.1,musicmate,10.40.140.53,9261093
20201231074714,127.0.0.1,musicmate,10.40.139.101,PP90848
20201231081013,127.0.0.1,musicmate,10.211.104.77,PP90791
20201231084219,127.0.0.1,musicmate,10.40.139.152,PP91926
20201231085303,127.0.0.1,musicmate,10.40.139.64,PP90841
20201231085407,127.0.0.1,musicmate,10.40.139.102,PP90849
20201231085459,127.0.0.1,musicmate,10.211.105.155,PP90849
20201231091245,127.0.0.1,musicmate,10.211.107.58,PP96672
20201231093638,127.0.0.1,musicmate,10.211.105.27,9261137
20201231094217,127.0.0.1,musicmate,10.40.139.34,PP90835
20201231094742,127.0.0.1,musicmate,10.211.107.142,PP94481
20201231095253,127.0.0.1,musicmate,10.211.107.68,PP90848
20201231095501,127.0.0.1,musicmate,10.211.105.56,9261155
20201231095809,127.0.0.1,musicmate,10.0.50.10,9261017
20201231100121,127.0.0.1,musicmate,10.40.139.121,PP91553
20201231102848,127.0.0.1,musicmate,10.40.139.104,PP90851
20201231103005,127.0.0.1,musicmate,10.211.104.126,PP91555
20201231103053,127.0.0.1,musicmate,10.211.104.77,PP90791
20201231105013,127.0.0.1,musicmate,10.211.105.34,PP96671
20201231105908,127.0.0.1,musicmate,10.40.139.121,PP91553
20201231111538,127.0.0.1,musicmate,10.211.107.57,9261054
20201231111753,127.0.0.1,musicmate,10.211.105.27,9261137
20201231112435,127.0.0.1,musicmate,10.211.104.65,9261123
20201231113018,127.0.0.1,musicmate,10.40.139.152,PP91926
20201231113253,127.0.0.1,musicmate,10.211.105.155,PP90849
20201231113816,127.0.0.1,musicmate,10.0.50.10,9261017
20201231123305,127.0.0.1,musicmate,10.211.107.89,PP91926
20201231124926,127.0.0.1,musicmate,10.211.107.57,9261054
20201231125120,127.0.0.1,musicmate,10.40.139.102,PP90849
20201231125921,127.0.0.1,musicmate,10.211.104.77,PP90791
20201231130416,127.0.0.1,musicmate,10.211.104.65,9261123
20201231130453,127.0.0.1,musicmate,10.211.105.34,PP96671
20201231131443,127.0.0.1,musicmate,10.40.139.105,PP90852
20201231133903,127.0.0.1,musicmate,10.211.107.66,PP94691
20201231135031,127.0.0.1,musicmate,10.40.139.152,PP91926
20201231140032,127.0.0.1,musicmate,10.211.107.36,9261183
20201231140125,127.0.0.1,musicmate,10.40.139.121,PP91553
20201231140218,127.0.0.1,musicmate,10.40.139.101,PP90848
20201231140703,127.0.0.1,musicmate,10.211.107.90,PP96672
20201231142536,127.0.0.1,musicmate,10.211.105.92,9261187
20201231145808,127.0.0.1,musicmate,10.40.139.121,PP91553
20201231150324,127.0.0.1,musicmate,10.211.105.34,PP96671
20201231150856,127.0.0.1,musicmate,10.211.107.68,PP90848
20201231151734,127.0.0.1,musicmate,10.211.107.57,9261054
20201231154649,127.0.0.1,musicmate,10.40.139.101,PP90848
20201231154921,127.0.0.1,musicmate,10.211.11.207,9261162
20201231155041,127.0.0.1,musicmate,10.211.104.2,PP92483
20201231155633,127.0.0.1,musicmate,10.211.105.27,9261137
20201231160652,127.0.0.1,musicmate,10.211.105.56,9261155
20201231160814,127.0.0.1,musicmate,10.211.107.68,PP90848
20201231163240,127.0.0.1,musicmate,10.211.105.27,9261137
20201231163535,127.0.0.1,musicmate,10.40.139.123,PP91555
20201231163719,127.0.0.1,musicmate,10.211.105.56,9261155
20201231163946,127.0.0.1,musicmate,10.211.105.155,PP90849
20201231164212,127.0.0.1,musicmate,10.40.136.53,PP95291
20201231164644,127.0.0.1,musicmate,10.211.104.2,PP92483
20201231165954,127.0.0.1,musicmate,10.40.139.121,PP91553
20201231171705,127.0.0.1,musicmate,10.40.139.149,PP91923
20201231172134,127.0.0.1,musicmate,10.211.105.34,PP96671
20201231172134,127.0.0.1,musicmate,10.211.107.142,PP94481
20201231172249,127.0.0.1,musicmate,10.40.139.152,PP91926
20201231174810,127.0.0.1,musicmate,10.211.104.77,PP90791
20201231174812,127.0.0.1,musicmate,10.211.107.57,9261054
20201231180412,127.0.0.1,musicmate,10.211.107.131,9261067
20201231182654,127.0.0.1,musicmate,10.211.107.66,PP94691
20201231182654,127.0.0.1,musicmate,10.211.107.66,PP94691
20201231183808,127.0.0.1,musicmate,10.211.104.2,PP92483
